Degrees and Certificates Awarded by Curriculum Area,
DimYear,InstTypeList,InstList,MajorTypeDesc,LevelGroupDesc,CIPGroupDesc,CIPDesc,Count,
"2023","Public Universities","Lamar University","Academic","Bachelor's","45 - Social Sciences","45100100 - Political Science and Government, General","12",
"2023","Public Universities","Lamar University","Academic","Bachelor's","45 - Social Sciences","45110100 - Sociology","41",
"2023","Public Universities","Lamar University","Academic","Bachelor's","50 - Visual and Performing Arts","50040900 - Graphic Design","11",
"2023","Public Universities","Lamar University","Academic","Bachelor's","50 - Visual and Performing Arts","50051200 - Theatre and Dance","11",
"2023","Public Universities","Lamar University","Academic","Bachelor's","50 - Visual and Performing Arts","50070200 - Fine/Studio Arts, General","8",
"2023","Public Universities","Lamar University","Academic","Bachelor's","50 - Visual and Performing Arts","50090100 - Music, General","9",
"2023","Public Universities","Lamar University","Academic","Bachelor's","51 - Health Professions and Related Programs","51000100 - Health and Wellness, General","14",
"2023","Public Universities","Lamar University","Academic","Bachelor's","51 - Health Professions and Related Programs","51020100 - Communication Sciences and Disorders, General","30",
"2023","Public Universities","Lamar University","Academic","Bachelor's","51 - Health Professions and Related Programs","51380100 - Registered Nursing/Registered Nurse","135",
"2023","Public Universities","Lamar University","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52010100 - Business/Commerce, General","67",
"2023","Public Universities","Lamar University","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52020100 - Business Administration and Management, General","86",
"2023","Public Universities","Lamar University","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52020500 - Operations Management and Supervision","5",
"2023","Public Universities","Lamar University","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52030100 - Accounting","31",
"2023","Public Universities","Lamar University","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52060100 - Business/Managerial Economics","3",
"2023","Public Universities","Lamar University","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52070100 - Entrepreneurship/Entrepreneurial Studies","7",
"2023","Public Universities","Lamar University","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52080100 - Finance, General","39",
"2023","Public Universities","Lamar University","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52100100 - Human Resources Management/Personnel Administration, General","20",
"2023","Public Universities","Lamar University","Academic","Bachelor's","52 - Business, Management, Marketing and Related Support Services","52120100 - Management Information Systems, General","29",
